,clust,correct,position,list_num,subj,sess,serial_pos,hfa_short,hfa_long,ripple_exists_short,ripple_exists_long
181,1.0,2.0,"[1, 2, 9, 10, 3, 4]",5,R1028M,R1028M-0,3,2.1529580036617495,-0.4516915083080704,0.0,0.0
182,0.0,2.0,"[1, 2, 9, 10, 3, 4]",5,R1028M,R1028M-0,4,0.9377328638237413,2.6270041980542738,0.0,1.0
183,1.0,2.0,"[1, 2, 9, 10, 3, 4]",5,R1028M,R1028M-0,9,1.8146474091897737,0.6264392106938639,1.0,1.0
184,0.0,2.0,"[1, 2, 9, 10, 3, 4]",5,R1028M,R1028M-0,10,-0.8179758749259843,-1.7283432826656195,0.0,0.0
185,0.0,2.0,"[3, 8, 4, 2, 1, 7, 10]",6,R1028M,R1028M-0,1,-3.2480239673362683,-3.8033619216461942,0.0,0.0
186,1.0,2.0,"[3, 8, 4, 2, 1, 7, 10]",6,R1028M,R1028M-0,2,1.6212382812673536,-0.06252904472858836,0.0,0.0
187,1.0,1.0,"[3, 8, 4, 2, 1, 7, 10]",6,R1028M,R1028M-0,3,-0.8601948477257354,-1.4169470461426352,0.0,0.0
188,0.0,2.0,"[3, 8, 4, 2, 1, 7, 10]",6,R1028M,R1028M-0,4,-0.1844378306927813,-1.0487785661195739,0.0,0.0
189,0.0,2.0,"[3, 8, 4, 2, 1, 7, 10]",6,R1028M,R1028M-0,7,2.3275733079609497,1.643626663455414,0.0,0.0
190,1.0,2.0,"[3, 8, 4, 2, 1, 7, 10]",6,R1028M,R1028M-0,8,-0.7122905313451455,0.6748622882802296,0.0,0.0
