Filename,Reason for failure
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1036M_0_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1039M_0_HPC_surrounding_recall_soz_in_hamming.p,Words are in spanish
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1028M_1_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1041M_0_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1031M_0_HPC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1056M_0_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=int64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1050M_0_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1042M_0_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1016M_1_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1021D_0_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1028M_0_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1016M_0_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1013E_0_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1060M_0_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1074M_0_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1069M_0_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1075J_0_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1094T_0_HPC_surrounding_recall_soz_in_hamming.p,Words are in spanish
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1092J_0_HPC_surrounding_recall_soz_in_hamming.p,Program ran 0
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1106M_0_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=int64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1107J_0_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1093J_0_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1107J_1_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1102P_0_HPC_surrounding_recall_soz_in_hamming.p,Program ran 0
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1111M_0_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1111M_1_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1114C_0_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1119P_0_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1130M_0_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1127P_0_HPC_surrounding_recall_soz_in_hamming.p,Program ran 0
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1135E_0_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1135E_1_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1141T_0_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1141T_1_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1141T_2_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1157C_2_HPC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1163T_0_HPC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1169P_0_HPC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1170J_0_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1170J_1_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1178P_0_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1181E_2_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1181E_3_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1184M_0_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=int64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1187P_0_HPC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1186P_0_HPC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1190P_1_HPC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1191J_1_HPC_surrounding_recall_soz_in_hamming.p,An exception occurred: Events must correspond to the session with which the reader was initialized: 1 (events correspond to 0)
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1189M_0_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1192C_0_HPC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1202M_0_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1181E_1_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1202M_1_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1201P_0_HPC_surrounding_recall_soz_in_hamming.p,Program ran 0
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1212P_0_HPC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1215M_0_HPC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1207J_3_HPC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1222M_0_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1226D_2_HPC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1231M_0_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1228M_0_HPC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1229M_0_HPC_surrounding_recall_soz_in_hamming.p,An exception occurred: Events must correspond to the session with which the reader was initialized: 0 (events correspond to 1)
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1235E_1_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1235E_2_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1226D_0_HPC_surrounding_recall_soz_in_hamming.p,Program ran 0
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1226D_3_HPC_surrounding_recall_soz_in_hamming.p,Program ran 0
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1247P_1_HPC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1247P_2_HPC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1251M_0_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1247P_3_HPC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1247P_5_HPC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1247P_4_HPC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1260D_0_HPC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1261P_1_HPC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1260D_1_HPC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1264P_0_HPC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1266J_1_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1266J_2_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1266J_3_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1266J_5_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1269E_3_HPC_surrounding_recall_soz_in_hamming.p,An exception occurred: Events must correspond to the session with which the reader was initialized: 3 (events correspond to 10)
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1273D_1_HPC_surrounding_recall_soz_in_hamming.p,An exception occurred: Events must correspond to the session with which the reader was initialized: 1 (events correspond to 2)
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1271P_0_HPC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1271P_1_HPC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1273D_2_HPC_surrounding_recall_soz_in_hamming.p,An exception occurred: Events must correspond to the session with which the reader was initialized: 2 (events correspond to 3)
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1274T_0_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1273D_0_HPC_surrounding_recall_soz_in_hamming.p,An exception occurred: Events must correspond to the session with which the reader was initialized: 0 (events correspond to 1)
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1274T_1_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1274T_2_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1271P_4_HPC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1277J_1_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1277J_0_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1279P_0_HPC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1286J_1_HPC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1286J_0_HPC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1279P_1_HPC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1288P_0_HPC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1286J_2_HPC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1302M_0_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1302M_1_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1269E_1_HPC_surrounding_recall_soz_in_hamming.p,Program ran 0
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1317D_0_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1321M_0_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1321M_1_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1320D_1_HPC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1324M_0_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1290M_0_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1337E_0_HPC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1342M_0_HPC_surrounding_recall_soz_in_hamming.p,Program ran 0
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1351M_1_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1351M_0_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1354E_2_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: could not broadcast input array from shape (124,100) into shape (124)"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1364C_0_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1361C_2_HPC_surrounding_recall_soz_in_hamming.p,Program ran 0
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1364C_1_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1370E_0_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1375C_2_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1375C_1_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1372C_1_HPC_surrounding_recall_soz_in_hamming.p,Program ran 0
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1375C_3_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1375C_4_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1377M_6_HPC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1378T_0_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1378T_1_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1376D_0_HPC_surrounding_recall_soz_in_hamming.p,Program ran 0
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1380D_4_HPC_surrounding_recall_soz_in_hamming.p,Program ran 0
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1384J_0_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1384J_1_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1388T_1_HPC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1389J_2_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1389J_1_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1389J_3_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1389J_0_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1390M_3_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1390M_0_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1390M_1_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1390M_2_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1391T_0_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1391T_1_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1394E_2_HPC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1393T_0_HPC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1394E_1_HPC_surrounding_recall_soz_in_hamming.p,Ripple array is empty
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1400N_0_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1398J_1_HPC_surrounding_recall_soz_in_hamming.p,Program ran 0
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1400N_1_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1400N_2_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1400N_3_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1401J_1_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1401J_0_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1403N_0_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1401J_2_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1403N_1_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1403N_4_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1403N_2_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1404E_1_HPC_surrounding_recall_soz_in_hamming.p,Program ran 0
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1406M_0_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1406M_2_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1406M_3_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1408N_0_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1408N_1_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
/scratch/efeghhi/catFR1/IRIonly/SWR_catFR1_R1406M_1_HPC_surrounding_recall_soz_in_hamming.p,"An exception occurred: No appropriate channels found for the given picks (array([], dtype=float64))"
